,CPU Name,Year Released,Single Core Performance,Multi Core Performance,Clock Speed,Number of Cores,Number of Threads,Rolling Single Core Score,Rolling Multi Core Score,Rolling Average Clock Speed,Rolling Average Number of Cores,Rolling Average Number of Threads,Rolling Year,Rolling STD Single Core Score,Rolling STD Multi Core Score,Rolling STD Clock Speed,Rolling STD Number of Cores,Rolling STD Number of Threads,Rolling STD Year
1293,AMD-A6-3500,2017.0,962.0,3499.0,2400.0,4.0,8.0,960.6,3739.4,2820.0,4.4,8.0,2017.0,1.5165750888102976,679.0731183017031,544.9770637375483,0.8944271910000583,2.8284271247461694,0.0
1294,AMD-Phenom-X4-9750,2017.0,963.0,3599.0,3600.0,4.0,8.0,961.4,3727.0,2920.0,4.4,8.0,2017.0,1.5165750888102976,681.4246106503631,645.7553716385174,0.8944271910000583,2.8284271247461694,0.0
1295,Intel-Celeron-N3350,2017.0,962.0,8968.0,3000.0,10.0,20.0,962.0,4906.2,2840.0,5.6,11.2,2017.0,0.7071067811865325,2342.2132054960316,594.1380311005178,2.6076809620811066,5.215361924162112,0.0
1296,AMD-A4-3330MX,2017.0,965.0,3470.0,2500.0,4.0,8.0,962.8,4623.4,2920.0,5.2,10.4,2017.0,1.3038404810405335,2429.3079878846147,486.8264577855232,2.683281572999794,5.366563145999487,0.0
1297,Intel-Celeron-B810,2017.0,966.0,5241.0,3400.0,6.0,12.0,963.6,4955.4,2980.0,5.6,11.2,2017.0,1.8165902124584963,2363.781990793566,531.03672189407,2.6076809620811066,5.215361924162112,0.0
1298,Intel-Core-2-Duo-E4600,2017.0,967.0,3791.0,3600.0,4.0,8.0,964.6,5013.8,3220.0,5.6,11.2,2017.0,2.073644135332766,2322.043001324479,471.1687595755896,2.6076809620811066,5.215361924162112,0.0
1299,Intel-Core-2-Duo-E6420,2017.0,968.0,4687.0,2000.0,8.0,8.0,965.6,5231.4,2900.0,6.4,11.2,2017.0,2.3021728866442563,2204.309710544322,655.7438524301999,2.6076809620811052,5.215361924162112,0.0
1300,Intel-Core-2-Duo-T6670,2017.0,968.0,3615.0,3600.0,4.0,8.0,966.8,4160.8,3020.0,5.2,8.8,2017.0,1.3038404810405062,767.3937711501161,729.3833011524187,1.788854381999901,1.7888543819998022,0.0
1301,Intel-Celeron-1007U,2017.0,969.0,2727.0,1100.0,4.0,8.0,967.6,4012.2,2740.0,5.2,8.8,2017.0,1.140175425099118,977.7193871454107,1134.9008767288885,1.788854381999901,1.7888543819998022,0.0
1302,AMD-Phenom-II-N870,2017.0,969.0,10347.0,3400.0,16.0,32.0,968.2,5033.4,2740.0,7.2,12.8,2017.0,0.8366600265340348,3050.788226016351,1134.9008767288885,5.215361924162141,10.733126291998989,0.0
1303,AMD-A6-9225,2017.0,971.0,3676.0,3500.0,4.0,8.0,969.0,5010.4,2720.0,7.2,12.8,2017.0,1.2247448713915543,3062.9057771991606,1116.6915420114901,5.215361924162141,10.733126291998989,0.0
1304,Intel-Pentium-P6000,2017.0,972.0,4966.0,3000.0,6.0,12.0,969.8,5066.2,2920.0,6.8,13.6,2017.0,1.643167672515482,3058.0787596136224,1042.5929215182691,5.215361924162142,10.430723848324236,0.0
1305,AMD-Athlon-64-X2-6000,2017.0,972.0,3747.0,3400.0,4.0,8.0,970.6,5092.6,2880.0,6.8,13.6,2017.0,1.5165750888102976,3042.9510840629678,1013.4100848126585,5.215361924162142,10.430723848324236,0.0
1306,Intel-Core-2-Duo-T7400,2017.0,975.0,3493.0,3600.0,4.0,8.0,971.8,5245.8,3380.0,6.8,13.6,2017.0,2.167948338867879,2910.4772289093744,228.03508501982708,5.215361924162142,10.430723848324236,0.0
1307,Intel-Celeron-2955U,2017.0,975.0,4467.0,2200.0,6.0,12.0,973.0,4069.8,3140.0,4.8,9.6,2017.0,1.8708286933869802,623.0808133781652,572.712842531054,1.0954451150104465,2.190890230020644,0.0
1308,Intel-Celeron-E3300,2017.0,975.0,3597.0,3500.0,4.0,8.0,973.8,4054.0,3140.0,4.8,9.6,2017.0,1.6431676725155144,636.422029788407,572.712842531054,1.0954451150104465,2.190890230020644,0.0
1309,Intel-Core-2-Duo-T5850,2017.0,976.0,3870.0,3500.0,4.0,8.0,974.6,3834.8,3240.0,4.4,8.8,2017.0,1.5165750888103326,381.4448846163714,585.6620185738527,0.8944271910000573,1.788854381999803,0.0
1310,AMD-A8-5545M,2017.0,977.0,13243.0,3100.0,18.0,36.0,975.6,5734.0,3180.0,7.2,14.4,2017.0,0.8944271909999382,4214.668314351675,580.5170109479996,6.099180272790782,12.198360545581522,0.0
1311,AMD-Phenom-X4-9600B,2017.0,978.0,5764.0,3600.0,6.0,12.0,976.2,6188.2,3180.0,7.6,15.2,2017.0,1.3038404810405335,4031.161333908628,580.5170109479996,5.89915248150107,11.7983049630021,0.0
1312,Intel-Celeron-B815,2017.0,979.0,6875.0,3400.0,6.0,12.0,977.0,6669.8,3420.0,7.6,15.2,2017.0,1.5811388300841873,3916.328599594266,192.35384061671283,5.89915248150107,11.7983049630021,0.0
1313,AMD-Athlon-64-X2-5600,2017.0,979.0,7645.0,3200.0,8.0,16.0,977.8,7479.4,3360.0,8.4,16.8,2017.0,1.3038404810405335,3520.7305065852433,207.36441353327666,5.549774770204664,11.099549540409285,0.0
1314,AMD-Athlon-II-X4-631,2017.0,980.0,3676.0,3000.0,4.0,8.0,978.6,7440.6,3260.0,8.4,16.8,2017.0,1.1401754250991492,3571.159797600772,240.83189157584542,5.549774770204664,11.099549540409285,0.0
1315,AMD-Athlon-II-X3-400e,2017.0,981.0,12115.0,2900.0,32.0,64.0,979.4,7215.0,3220.0,11.2,22.4,2017.0,1.1401754250991492,3120.1130588489873,286.35642126552665,11.713240371477065,23.426480742954116,0.0
1316,Intel-Pentium-E2220,2017.0,982.0,8712.0,3500.0,12.0,24.0,980.2,7804.6,3200.0,12.4,24.8,2017.0,1.3038404810405335,3055.2368647946073,254.9509756796388,11.349008767288893,22.698017534577776,0.0
1317,AMD-A8-3520M,2017.0,983.0,7793.0,3200.0,8.0,16.0,981.0,7988.2,3160.0,12.8,25.6,2017.0,1.5811388300841873,3012.694923154348,230.21728866442626,11.099549540409294,22.199099080818577,0.0
1318,AMD-Phenom-II-X4-N950,2017.0,984.0,3827.0,2900.0,4.0,8.0,982.0,7224.6,3100.0,12.0,24.0,2017.0,1.5811388300841873,3556.2514393670176,254.9509756796388,11.661903789690609,23.323807579381207,0.0
1319,Intel-Celeron-N3450,2017.0,987.0,3207.0,3500.0,4.0,4.0,983.4,7130.8,3200.0,12.0,23.2,2017.0,2.3021728866442714,3677.3717788659856,299.9999999999996,11.661903789690609,24.066574330386125,0.0
1320,AMD-Phenom-X4-9550,2017.0,987.0,4909.0,3000.0,6.0,12.0,984.6,5689.6,3220.0,6.8,12.8,2017.0,2.3021728866442714,2439.319126313732,277.4887385102317,3.3466401061363387,7.694153624668545,0.0
1321,Intel-Core-2-Duo-T7500,2017.0,987.0,6740.0,3800.0,8.0,16.0,985.6,5295.2,3280.0,6.0,11.2,2017.0,1.9493588689617902,1935.9618281360792,370.13511046643464,2.000000000000062,5.215361924162128,0.0
1322,Intel-Core-2-Duo-T5900,2017.0,992.0,3084.0,3500.0,4.0,4.0,987.4,4353.4,3340.0,5.2,8.8,2017.0,2.8809720581775875,1517.1731278927905,378.15340802378046,1.7888543819999037,5.215361924162125,0.0
1323,Intel-Core-i3-2377M,2017.0,992.0,10307.0,3000.0,24.0,48.0,989.0,5649.4,3360.0,9.2,16.8,2017.0,2.738612787525836,2999.0595692650036,350.7135583350033,8.438009243891608,18.198901065723724,0.0
1324,Intel-Pentium-997,2017.0,993.0,2028.0,1200.0,2.0,4.0,990.2,5413.6,2900.0,8.8,16.8,2017.0,2.949576240750523,3272.9438278100633,1009.9504938362077,8.786353054595532,18.198901065723724,0.0
1325,Intel-Core-2-Duo-L9400,2017.0,996.0,5751.0,3500.0,6.0,12.0,992.0,5582.0,3000.0,8.8,16.8,2017.0,3.2403703492039213,3262.133887503698,1046.4224768228173,8.786353054595532,18.198901065723724,0.0
1326,Intel-Core-2-Duo-T6500,2017.0,999.0,3685.0,2400.0,4.0,8.0,994.4,4971.0,2720.0,8.0,15.2,2017.0,3.0495901363953775,3277.083688281395,962.8083921528727,9.05538513813743,18.63330351816339,0.0
1327,AMD-Turion-II-Mobile-M500,2017.0,998.0,3894.0,3400.0,4.0,8.0,995.6,5133.0,2700.0,8.0,16.0,2017.0,3.0495901363953775,3179.0348378084805,943.3981132056603,9.05538513813743,18.110770276274838,0.0
1328,Intel-Celeron-887,2017.0,1000.0,4099.0,3900.0,4.0,8.0,997.2,3891.4,2880.0,4.0,8.0,2017.0,2.7748873851023053,1324.393936863197,1089.4952959971877,1.4142135623731904,2.82842712474622,0.0
1329,Intel-Core-2-Duo-T7300,2017.0,1005.0,3597.0,3100.0,4.0,4.0,999.6,4205.2,3260.0,4.4,8.0,2017.0,3.361547262794294,885.7393521798591,559.4640292279744,0.8944271910000648,2.82842712474622,0.0
1330,AMD-A6-3420M,2017.0,1006.0,4496.0,2600.0,6.0,12.0,1001.6,3954.2,3080.0,4.4,8.0,2017.0,3.6469165057620603,359.9301321089943,605.8052492344382,0.8944271910000648,2.82842712474622,0.0
1331,Intel-Celeron-B800,2017.0,1014.0,13682.0,3000.0,32.0,64.0,1004.6,5953.6,3200.0,10.0,19.2,2017.0,6.228964600958948,4332.661456887669,484.7679857416327,12.328828005937961,25.203174403237387,0.0
1332,Intel-Core-2-Duo-P7450,2017.0,1018.0,2794.0,1200.0,4.0,8.0,1008.6,5733.6,2760.0,10.0,19.2,2017.0,7.26636084983395,4488.5114793214,991.4635646356348,12.328828005937961,25.203174403237387,0.0
1333,Intel-Core-2-Duo-T8100,2017.0,1018.0,4399.0,4000.0,4.0,8.0,1012.2,5793.6,2780.0,10.0,19.2,2017.0,6.340346993658897,4463.1317816080655,1020.7840124139875,12.328828005937961,25.203174403237387,0.0
1334,Intel-Core-2-Duo-P7550,2017.0,1018.0,4043.0,3300.0,4.0,8.0,1014.8,5882.8,2820.0,10.0,20.0,2017.0,5.215361924162058,4412.42412965934,1040.1922899156673,12.328828005937961,24.65765601187591,0.0
1335,AMD-Phenom-II-X3-N830,2017.0,1019.0,12710.0,2300.0,18.0,36.0,1017.4,7525.6,2760.0,12.4,24.8,2017.0,1.9493588689616625,5221.863489215318,1064.4247272588136,12.52198067399883,25.04396134799765,0.0
1336,AMD-Phenom-X4-9650,2017.0,1021.0,3976.0,3700.0,4.0,8.0,1018.8,5584.4,2900.0,6.8,13.6,2017.0,1.3038404810403565,4028.9125455884473,1146.7344941179713,6.260990336999428,12.521980673998833,0.0
1337,Intel-Core-2-Duo-P7350,2017.0,1022.0,5383.0,1700.0,8.0,16.0,1019.6,6102.2,3000.0,7.6,15.2,2017.0,1.816590212458369,3736.381632007092,969.5359714832657,6.066300355241258,12.132600710482492,0.0
1338,AMD-A8-PRO-7150B,2017.0,1022.0,3806.0,3100.0,4.0,8.0,1020.4,5983.6,2820.0,7.6,15.2,2017.0,1.816590212458369,3812.594431617397,807.4651695274539,6.066300355241258,12.132600710482494,0.0
1339,AMD-Phenom-II-X4-N930,2017.0,1022.0,2268.0,4000.0,2.0,4.0,1021.2,5628.6,2960.0,7.2,14.4,2017.0,1.3038404810403565,4109.535715868641,958.1231653602786,6.418722614352502,12.837445228704981,0.0
1340,AMD-A8-3500M,2017.0,1022.0,2291.0,3900.0,2.0,4.0,1021.8,3544.8,3280.0,4.0,8.0,2017.0,0.4472135954994209,1307.2271034521884,949.7368056467011,2.4494897427832267,4.898979485566378,0.0
1341,Intel-Core-2-Duo-E6400,2017.0,1024.0,4513.0,2700.0,6.0,12.0,1022.4,3652.2,3080.0,4.4,8.8,2017.0,0.8944271909996601,1371.9670914420642,944.4575162494075,2.607680962081105,5.21536192416214,0.0
1342,Intel-Core-2-Duo-T6600,2017.0,1025.0,5448.0,1800.0,8.0,16.0,1023.0,3665.2,3100.0,4.4,8.8,2017.0,1.4142135623729342,1392.6197255532456,908.2951062292474,2.607680962081105,5.21536192416214,0.0
1343,Intel-Pentium-T4500,2017.0,1029.0,7856.0,3500.0,8.0,16.0,1024.4,4475.2,3180.0,5.2,10.4,2017.0,2.880972058177485,2346.2757084366685,925.7429448826492,3.033150177620658,6.066300355241261,0.0
1344,AMD-Phenom-II-X4-N970,2017.0,1031.0,3314.0,3500.0,4.0,4.0,1026.2,4684.4,3080.0,5.6,10.4,2017.0,3.7013511046642518,2137.63123573735,837.8544026261363,2.607680962081103,6.066300355241261,0.0
1345,Intel-Pentium-T4400,2018.0,1032.0,4849.0,2400.0,6.0,12.0,1028.2,5196.0,2780.0,6.4,12.0,2017.2,3.563705936240975,1678.3865764477464,732.8028384224502,1.6733200530682173,4.898979485566384,0.4472135954999452
1346,AMD-Athlon-II-170u,2018.0,1033.0,5607.0,3600.0,6.0,12.0,1030.0,5414.8,2960.0,6.4,12.0,2017.4,3.162277660168238,1637.9095518373365,814.2481194328911,1.6733200530682173,4.898979485566384,0.5477225575051375
1347,AMD-A8-7410,2018.0,1035.0,4518.0,2800.0,6.0,6.0,1032.0,5228.8,3160.0,6.0,10.0,2017.6,2.2360679774995895,1685.31590510503,531.9774431308152,1.4142135623731744,4.8989794855663815,0.5477225575051375
1348,Intel-Core-2-Duo-E4500,2018.0,1037.0,5916.0,1800.0,8.0,16.0,1033.6,4840.8,2820.0,6.0,10.0,2017.8,2.408318915758293,1022.0693225021429,756.3068160475614,1.4142135623731744,4.8989794855663815,0.4472135954999452
1349,AMD-A8-4555M,2018.0,1039.0,3219.0,3600.0,4.0,4.0,1035.2,4821.8,2840.0,6.0,10.0,2018.0,2.8635642126551346,1057.8060786363394,779.7435475847169,1.4142135623731744,4.8989794855663815,0.0
1350,Intel-Atom-x7-E3950,2018.0,1040.0,6842.0,3700.0,8.0,16.0,1036.8,5220.4,3100.0,6.4,10.8,2018.0,2.8635642126551346,1393.0069274773857,812.4038404635959,1.6733200530682173,5.585696017507599,0.0
1351,Intel-Core-2-Duo-T5870,2018.0,1042.0,3972.0,3100.0,4.0,8.0,1038.6,4893.4,3000.0,6.0,10.0,2018.0,2.701851217221143,1469.3766705647631,764.8529270389175,2.000000000000056,5.656854249492402,0.0
1352,AMD-Athlon-64-X2-5200,2018.0,1042.0,7698.0,3000.0,8.0,16.0,1040.0,5529.4,3040.0,6.4,12.0,2018.0,2.1213203435595185,1893.3203109880758,756.9676347110224,2.190890230020715,5.656854249492405,0.0
1353,Intel-Core-2-Duo-T6570,2018.0,1044.0,4878.0,2600.0,6.0,12.0,1041.4,5321.8,3200.0,6.0,11.2,2018.0,1.949358868961639,1897.2362003714734,452.76925690687057,2.000000000000056,5.215361924162145,0.0
1354,Intel-Core-2-Duo-T6400,2018.0,1044.0,4094.0,3700.0,4.0,8.0,1042.4,5496.8,3220.0,6.0,12.0,2018.0,1.673320053067938,1683.0493753897965,476.4451699828636,2.000000000000056,4.000000000000035,0.0
1355,Intel-Core-2-Duo-T7200,2018.0,1044.0,3973.0,3600.0,4.0,8.0,1043.2,4923.0,3200.0,5.2,10.4,2018.0,1.0954451150099702,1596.6208065786905,452.76925690687057,1.788854381999896,3.577708763999699,0.0
1356,AMD-Athlon-II-P360,2018.0,1047.0,4520.0,2900.0,6.0,6.0,1044.2,5032.6,3160.0,5.6,10.0,2018.0,1.7888543819995941,1532.5419406985204,472.2287581247036,1.673320053068219,4.000000000000031,0.0
1357,Intel-Pentium-T4300,2018.0,1054.0,3967.0,3800.0,4.0,8.0,1046.6,4286.4,3320.0,4.8,8.4,2018.0,4.335896677735683,400.5662242376318,535.7238094391547,1.0954451150104387,2.1908902300207163,0.0
1358,AMD-A6-4455M,2018.0,1050.0,4071.0,3800.0,4.0,8.0,1047.8,4125.0,3560.0,4.4,7.6,2018.0,4.266145801540242,228.01863958894666,378.15340802378046,0.894427191000048,0.8944271910000368,0.0
1359,Intel-Core-i3-2375M,2018.0,1052.0,6598.0,2900.0,8.0,16.0,1049.4,4625.8,3400.0,5.2,9.2,2018.0,3.9749213828702845,1125.692542393344,463.68092477478496,1.788854381999896,3.898717737923616,0.0
1360,Intel-Atom-C3538,2018.0,1055.0,5150.0,2000.0,8.0,8.0,1051.6,4861.2,3080.0,6.0,9.2,2018.0,3.2093613071761427,1077.0685679194194,752.9940238806678,2.000000000000056,3.898717737923616,0.0
1361,AMD-A8-6410,2018.0,1057.0,4579.0,2900.0,6.0,6.0,1053.6,4873.0,3080.0,6.0,9.2,2018.0,2.7018512172211824,1072.710352331881,752.9940238806678,2.000000000000056,3.898717737923616,0.0
1362,Intel-Core-2-Duo-T7250,2018.0,1059.0,3286.0,3600.0,4.0,4.0,1054.6,4736.8,3040.0,6.0,8.4,2018.0,3.6469165057620523,1245.7739361537426,709.2249290598857,2.000000000000056,4.560701700396577,0.0
1363,AMD-A6-7310,2018.0,1059.0,3945.0,4000.0,4.0,8.0,1056.4,4711.6,3080.0,6.0,8.4,2018.0,2.966479394838224,1263.7536547919415,766.1592523751181,2.000000000000056,4.560701700396577,0.0
1364,AMD-A4-3300M,2018.0,1061.0,3746.0,2500.0,4.0,8.0,1058.2,4141.2,3000.0,5.2,6.8,2018.0,2.2803508501981864,730.6488212540919,809.3207028119322,1.788854381999896,1.7888543819998894,0.0
1365,AMD-A4-3305M,2018.0,1062.0,4594.0,3000.0,6.0,6.0,1059.6,4030.0,3200.0,4.8,6.4,2018.0,1.9493588689616936,561.4521350925603,595.8187643906491,1.0954451150104387,1.6733200530682115,0.0
1366,AMD-A6-3410MX,2018.0,1059.0,4711.0,3000.0,6.0,6.0,1060.0,4056.4,3220.0,4.8,6.4,2018.0,1.4142135623729846,595.7745378916376,584.8076606885377,1.0954451150104387,1.6733200530682115,0.0
1367,Intel-Core-i3-2367M,2018.0,1063.0,12291.0,3500.0,16.0,32.0,1060.8,5857.4,3200.0,7.2,12.0,2018.0,1.788854381999753,3619.9760082077864,570.0877125495688,5.019960159204475,11.224972160321837,0.0
1368,Intel-Core-i3-2365M,2019.0,1064.0,9776.0,3300.0,10.0,20.0,1061.8,7023.6,3060.0,8.4,14.4,2018.2,1.9235384061670762,3785.3317291883377,378.15340802378046,4.77493455452535,11.43678276439665,0.4472135954999452
1369,AMD-A6-3400M,2019.0,1066.0,6098.0,2300.0,8.0,16.0,1062.8,7494.0,3020.0,9.2,16.0,2018.4,2.5884358211089245,3403.0368055605813,454.97252664309275,4.147288270665569,10.86278049120023,0.5477225575051375
1370,AMD-A4-Pro-3350B,2019.0,1066.0,4803.0,2900.0,6.0,12.0,1063.6,7535.8,3000.0,9.2,17.2,2018.6,2.8809720581775715,3359.5156942630833,458.25756949558377,4.147288270665569,9.75704873412039,0.5477225575051375
1371,AMD-Phenom-X3-8450,2019.0,1070.0,5906.0,3300.0,6.0,12.0,1065.8,7774.8,3060.0,9.2,18.4,2018.8,2.6832815729997668,3143.9040538795016,477.49345545253266,4.147288270665569,8.294576541331109,0.4472135954999452
1372,AMD-Athlon-II-P340,2019.0,1070.0,9612.0,3500.0,12.0,24.0,1067.2,7239.0,3060.0,8.4,16.8,2019.0,2.6832815729997668,2295.667876675537,477.49345545253266,2.6076809620810995,5.215361924162149,0.0
1373,AMD-Athlon-5350,2019.0,1071.0,4001.0,2700.0,4.0,8.0,1068.6,6084.0,2940.0,7.2,14.4,2019.0,2.408318915758485,2148.168638631515,477.49345545253266,3.033150177620656,6.066300355241264,0.0
1374,Intel-Celeron-T3500,2019.0,1073.0,18572.0,2500.0,28.0,56.0,1070.0,8578.8,2980.0,11.2,22.4,2019.0,2.5495097567964313,5985.155110771981,414.7288270665541,9.859006035093,19.718012070185992,0.0
1375,Intel-Core-2-Duo-T5750,2019.0,1075.0,20910.0,3100.0,28.0,56.0,1071.8,11800.2,3020.0,15.6,31.2,2019.0,2.1679483388679364,7569.726956766666,414.7288270665541,11.696153213770764,23.392306427541524,0.0
1376,Intel-Celeron-877,2019.0,1077.0,6401.0,3700.0,6.0,12.0,1073.2,11899.2,3100.0,15.6,31.2,2019.0,2.8635642126553082,7476.0254614333635,509.90195135927826,11.696153213770764,23.392306427541524,0.0
1377,Intel-Core-i3-3229Y,2019.0,1078.0,6437.0,2900.0,8.0,16.0,1074.8,11264.2,2980.0,14.8,29.6,2019.0,2.8635642126553082,7844.616733786294,460.43457732885327,12.132600710482487,24.265201420964974,0.0
1378,Intel-Core-2-Duo-E4400,2019.0,1080.0,4912.0,2600.0,6.0,12.0,1076.6,11446.4,2960.0,15.2,30.4,2019.0,2.701851217221327,7641.70192430979,477.49345545253266,11.713240371477065,23.426480742954126,0.0
1379,AMD-A6-6310,2019.0,1080.0,6956.0,3000.0,8.0,16.0,1078.0,9123.2,3060.0,11.2,22.4,2019.0,2.121320343559753,6632.979323049331,403.7325847637267,9.444575162494086,18.88915032498816,0.0
1380,Intel-Pentium-987,2019.0,1094.0,3986.0,3600.0,4.0,8.0,1081.8,5738.4,3160.0,6.4,12.8,2019.0,6.942621983083959,1241.3171633389998,472.2287581247036,1.673320053068216,3.3466401061363418,0.0
1381,Intel-Pentium-E2200,2019.0,1094.0,3595.0,3500.0,4.0,4.0,1085.2,5177.2,3120.0,6.0,11.2,2019.0,8.074651695274577,1478.5018430830532,420.7136793592523,2.000000000000055,5.215361924162142,0.0
1382,Intel-Core-2-Duo-T5800,2019.0,1097.0,4094.0,3600.0,4.0,8.0,1089.0,4708.6,3260.0,5.2,9.6,2019.0,8.306623862918103,1344.6344484654514,444.9719092257395,1.7888543819998948,4.560701700396576,0.0
1383,AMD-V140,2019.0,1097.0,6098.0,3500.0,6.0,12.0,1092.4,4945.8,3440.0,5.2,9.6,2019.0,7.0922492905988825,1486.5992062422163,250.9980079602222,1.7888543819998948,4.560701700396576,0.0
1384,Intel-Pentium-E2180,2019.0,1102.0,12014.0,3300.0,12.0,24.0,1096.8,5957.4,3500.0,6.0,11.2,2019.0,3.2710854467592365,3522.846264031398,122.47448713915796,3.4641016151377864,7.694153624668553,0.0
1385,AMD-V120,2019.0,1102.0,8312.0,3600.0,8.0,16.0,1098.4,6822.6,3500.0,6.8,12.8,2019.0,3.507135583350038,3448.0665306806322,122.47448713915796,3.3466401061363342,7.694153624668555,0.0
1386,AMD-A4-7210,2019.0,1105.0,11928.0,3500.0,12.0,24.0,1100.6,8489.2,3500.0,8.4,16.8,2019.0,3.507135583350038,3511.2882536186003,122.47448713915796,3.577708763999692,7.15541752799935,0.0
1387,Intel-Celeron-900,2019.0,1105.0,8512.0,3700.0,8.0,16.0,1102.2,9372.8,3520.0,9.2,18.4,2019.0,3.2710854467592365,2554.1913005881042,148.32396974191246,2.6832815729997845,5.366563145999528,0.0
1388,Intel-Core-2-Duo-E6300,2019.0,1106.0,5576.0,2900.0,6.0,12.0,1104.0,9268.4,3400.0,9.2,18.4,2019.0,1.8708286933869707,2726.37356207838,316.22776601683756,2.6832815729997845,5.366563145999528,0.0
1389,Intel-Pentium-T4200,2019.0,1106.0,4060.0,2800.0,4.0,8.0,1104.8,7677.6,3300.0,7.6,15.2,2019.0,1.6431676725155036,3027.719405757404,418.3300132670375,2.966479394838301,5.932958789676557,0.0
1390,AMD-Athlon-II-P320,2019.0,1106.0,11749.0,2900.0,12.0,24.0,1105.6,8365.0,3160.0,8.4,16.8,2019.0,0.5477225575052284,3552.449155160417,409.8780306383837,3.5777087639996923,7.155417527999351,0.0
1391,Intel-Core-2-Duo-T5670,2019.0,1106.0,9948.0,3300.0,10.0,20.0,1105.8,7969.0,3120.0,8.0,16.0,2019.0,0.44721359550005646,3142.706636006607,376.82887362833515,3.1622776601684124,6.324555320336785,0.0
1392,AMD-A4-4355M,2019.0,1107.0,5731.0,2900.0,6.0,12.0,1106.2,7412.8,2960.0,7.6,15.2,2019.0,0.44721359550005646,3266.2448928394774,194.9358868961787,3.286335345031029,6.572670690062018,0.0
1393,AMD-Phenom-II-X4-P960,2019.0,1109.0,14277.0,3100.0,16.0,32.0,1106.8,9153.0,3000.0,9.6,19.2,2019.0,1.3038404810405744,4221.236489466084,199.99999999999943,4.77493455452535,9.549869109050677,0.0
1394,Intel-Core-2-Duo-T7100,2019.0,1110.0,14751.0,3200.0,16.0,32.0,1107.6,11291.2,3080.0,12.0,24.0,2019.0,1.816590212458549,3667.9288706298457,178.88543819998253,4.242640687119308,8.485281374238596,0.0
1395,AMD-Athlon-64-X2-4600,2019.0,1111.0,14265.0,2800.0,16.0,32.0,1108.6,11794.4,3060.0,12.8,25.6,2019.0,2.073644135332847,3910.967373937033,207.36441353327666,4.604345773288556,9.208691546577095,0.0
1396,AMD-Phenom-X4-9150e,2019.0,1113.0,4608.0,3000.0,6.0,6.0,1110.0,10726.4,3000.0,12.0,22.8,2019.0,2.2360679774998755,5092.020600900976,158.11388300841824,5.477225575051679,12.774975538137065,0.0
1397,AMD-Athlon-II-M320,2019.0,1113.0,4844.0,3100.0,6.0,6.0,1111.2,10549.0,3040.0,12.0,21.6,2019.0,1.7888543819999319,5319.914238030528,151.65750888103025,5.477225575051679,14.240786495134332,0.0
1398,Intel-Pentium-J3710,2019.0,1111.0,14910.0,2600.0,18.0,36.0,1111.6,10675.6,2940.0,12.4,22.4,2019.0,1.3416407864999893,5437.052262025806,240.83189157584542,5.8991524815010665,15.05988047761337,0.0
1399,Intel-Core-i3-2357M,2019.0,1114.0,6504.0,2400.0,8.0,16.0,1112.4,9026.2,2780.0,10.8,19.2,2019.0,1.3416407864999893,5134.123800610962,286.35642126552665,5.76194411635519,14.184498581197726,0.0
1400,AMD-E2-3000M,2019.0,1116.0,16979.0,2700.0,24.0,48.0,1113.4,9569.0,2760.0,12.4,22.4,2019.0,1.816590212458549,5911.128318688399,288.09720581775827,8.173126696681033,18.836135484753775,0.0
1401,AMD-Athlon-64-X2-5000,2019.0,1118.0,16345.0,3000.0,18.0,36.0,1114.4,11916.4,2760.0,14.8,28.4,2019.0,2.7018512172212743,5777.477243572658,288.09720581775827,7.563068160475628,16.994116628998412,0.0
1402,AMD-GX-420CA,2019.0,1119.0,5163.0,2800.0,6.0,12.0,1115.6,11980.2,2700.0,14.8,29.6,2019.0,3.2093613071762643,5680.805198209135,223.60679774997845,7.563068160475628,15.126136320951243,0.0
1403,Intel-Celeron-T3100,2019.0,1119.0,3675.0,2000.0,4.0,8.0,1117.2,9733.2,2580.0,12.0,24.0,2019.0,2.1679483388679364,6407.686103422977,389.8717737923583,8.60232526704264,17.204650534085264,0.0
1404,Intel-Core-2-Duo-E4300,2019.0,1124.0,10403.0,3500.0,10.0,20.0,1119.2,10513.0,2800.0,12.4,24.8,2019.0,2.9495762407505475,6148.45964449633,543.1390245600106,8.414273587185063,16.828547174370115,0.0
1405,Intel-Pentium-T3400,2019.0,1124.0,12861.0,3100.0,14.0,28.0,1120.8,9689.4,2880.0,10.4,20.8,2019.0,2.9495762407505475,5280.307453169743,554.0758070878026,5.727128425310559,11.454256850621096,0.0
1406,Intel-Core-2-Duo-T5550,2019.0,1125.0,4238.0,2000.0,4.0,8.0,1122.2,7268.0,2680.0,7.6,15.2,2019.0,2.9495762407505475,4111.917071148196,668.5805860178709,4.335896677735782,8.671793355471534,0.0
1407,Intel-Core-2-Duo-T5600,2019.0,1132.0,4721.0,3600.0,4.0,8.0,1124.8,7179.6,2840.0,7.2,14.4,2019.0,4.658325879540866,4172.785616347905,789.3034904268445,4.604345773288556,9.208691546577084,0.0
1408,AMD-A6-5200,2019.0,1134.0,5412.0,2600.0,6.0,12.0,1127.8,7527.0,2960.0,7.6,15.2,2019.0,4.816637831516956,3869.3447119635075,665.5824516917493,4.335896677735782,8.671793355471534,0.0
