,Rolling singlescore Average,Rolling singlescore Standard Deviation,Rolling multiscore Average,Rolling multiscore Standard Deviation,Rolling clkspd Average,Rolling clkspd Standard Deviation,Rolling numcores Average,Rolling numcores Standard Deviation,Rolling numthreads Average,Rolling numthreads Standard Deviation,Rolling year Average,Rolling year Standard Deviation
886,-1.1506206099868315,-6.186512455911376,-1.616044133701984,-1.6487880808360118,-0.5524472984568102,-0.8438548642399597,-1.9859154836690123,-2.104827704366548,-1.7730673362159024,-2.1048277043665475,-0.6365768290715559,
887,-1.1499230166554375,-6.186512455911376,-1.5703613485576948,-1.7087916755414072,-0.5400247784582529,-0.8400982839700275,-1.8523840910444898,-2.1849990294041377,-1.7730673362159024,-2.1048277043665475,-0.6365768290715559,
888,-1.1492259096212818,-6.6101613861047035,-1.519484538331815,-1.7967377064811147,-0.5156333253340939,-0.7935573557951928,-1.7346010553881064,-2.3075602584206303,-1.7730673362159024,-2.1048277043665475,-0.6365768290715559,
889,-1.1485292882068339,-6.354748574221914,-1.788509857663033,-3.0606998909490333,-0.480126636877184,-0.9208425186313859,-2.1400661634962708,,-2.1785324443240666,-3.203439993034652,-0.6365768290715559,
890,-1.1474852651434975,-6.119746759599164,-1.8109948900010795,-3.02149390015231,-0.39117915086068783,-1.2811976676227863,-2.1400661634962708,,-2.3608540011180215,-3.203439993034651,-0.6365768290715559,
891,-1.1467898548234006,-6.008174983942098,-1.773180152474836,-2.6712057045133992,-0.3943757438863152,-1.31486536383395,-1.9859154836690123,-3.4061725470887456,-2.1785324443240666,-2.7130253665287922,-0.6365768290715559,
892,-1.145747645244957,-5.876992851708389,-1.3959562720316274,-1.4254740411026392,-0.4269165760096009,-1.1440040024597535,-1.5339303599259548,-2.052147446537635,-1.572396640753751,-1.8721460795219311,-0.6365768290715559,
893,-1.1447065207365466,-6.186512455911426,-1.4017621546845478,-1.4188130747271122,-0.5562043473345224,-0.8106550208924901,-1.5339303599259548,-2.052147446537635,-1.572396640753751,-1.8721460795219311,-0.6365768290715559,
894,-1.1433200387120135,-5.805442429888079,-1.4536717543575033,-1.3575699724021582,-0.648132548591218,-0.5775495835694242,-1.62924053973028,-1.9472871810466001,-1.667706820558076,-1.8171456319147665,-0.6167742017753716,-0.20273255405405852
895,-1.1419354763586027,-5.511549097437049,-1.455270169070765,-1.35625517173206,-0.6344711339354009,-0.5507131044292144,-1.62924053973028,-1.9472871810466001,-1.667706820558076,-1.8171456319147665,-0.5973561159182658,0.0
896,-1.1402074648693417,-5.426599579039349,-1.496350814050367,-1.3572141734424878,-0.6578078141146364,-0.6325814057090265,-1.7346010553881064,-1.9339530575055195,-1.7730673362159024,-1.8276723365136824,-0.5783079209475885,0.0
897,-1.1388272024003832,-5.4933652753516,-1.5126167997822768,-1.4028749883831306,-0.630408839926522,-0.6275672680617087,-1.7346010553881064,-1.9339530575055195,-1.7730673362159024,-1.8276723365136824,-0.5596157879354317,-0.20273255405405852
898,-1.1371045490889369,-5.8769928517083745,-1.237413154563718,-1.2429268531747373,-0.630408839926522,-0.6275672680617087,-0.7963314167951759,-0.7722434675570757,-0.7922380832041762,-0.7483395446474146,-0.541266649267231,
899,-1.134697809058372,-5.155800937823,-1.199592778552011,-1.3094651624323084,-0.46856581447610807,-0.8973783090343561,-0.7537718023763803,-0.7987046682842466,-0.7922380832041762,-0.7483395446474146,-0.541266649267231,
900,-1.1326394892922174,-5.057121220743761,-1.2443328826653972,-1.2282867873333263,-0.45713711865248535,-0.8669750026130739,-0.7963314167951759,-0.7722434675570757,-0.8132914924020087,-0.7350054211063342,-0.541266649267231,
901,-1.1292183432937464,-4.631344627765104,-1.337231215306779,-1.133244204697067,-0.46856581447610807,-0.9079148330138358,-0.8407831793660098,-0.7483395446474146,-0.8792494601938061,-0.7028670089970874,-0.541266649267231,
902,-1.1247882798209536,-4.458128839503119,-1.707993318849926,-1.362298182019688,-0.46856581447610807,-0.9079148330138358,-1.0986122886681096,-0.7127795398209171,-1.1370785694959056,-0.6809216326278634,-0.541266649267231,
903,-1.1207163366310258,-4.6156693628230645,-2.1623351000596234,-2.895626566382686,-0.38059704153015095,-1.8433627322228423,-2.833213344056216,-3.203439993034657,-2.871679624884012,-3.0918682173775442,-0.541266649267231,
904,-1.1173356708013833,-4.647527270016122,-2.11420017504501,-2.7085472722623045,-0.37012574166285545,-1.7659004919048322,-2.833213344056216,-3.203439993034657,-2.583997552432231,-2.8781462099640778,-0.541266649267231,
905,-1.1136300913548483,-5.1743215736632004,-1.9243016577400551,-2.589537995696848,-0.480126636877184,-1.1489381742911067,-2.545531271604435,-3.203439993034657,-2.2655438213136962,-2.9480271811516574,-0.541266649267231,
906,-1.1112791246968772,-5.426599579039388,-1.9222581299010841,-2.598830306320331,-0.5277546858664387,-1.3211933100440592,-2.545531271604435,-3.203439993034657,-2.2655438213136962,-2.9480271811516574,-0.541266649267231,
907,-1.109938192548246,-5.493365275351644,-1.9602261830285195,-2.480912200176051,-0.45713711865248535,-1.0978672367055564,-2.545531271604435,-3.203439993034657,-2.3608540011180215,-2.7979748849264894,-0.541266649267231,
908,-1.1079301597450006,-5.613946303760081,-1.9449699557241071,-2.461921934335888,-0.5156333253340939,-0.9296400619854147,-2.545531271604435,-3.203439993034657,-2.3608540011180215,-2.7979748849264894,-0.541266649267231,
909,-1.106927653395375,-5.876992851708444,-1.9811171886531163,-2.510679980983479,-0.5277546858664387,-0.9759654851280601,-2.545531271604435,-3.203439993034657,-2.583997552432231,-2.8781462099640778,-0.541266649267231,
910,-1.1059261510582854,-6.008174983942169,-2.0389444924473885,-2.706363349733077,-0.46856581447610807,-1.2360246082732091,-2.545531271604435,-3.203439993034657,-2.583997552432231,-2.8781462099640778,-0.541266649267231,
911,-1.1052590396259394,-6.119746759599253,-1.8989531659675423,-2.8334158009061206,-0.480126636877184,-1.2204940067405283,-2.322387720290225,-3.4061725470887394,-2.2655438213136962,-2.9480271811516574,-0.541266649267231,
912,-1.1042592061815413,-6.354748574222056,-1.5624951752737752,-1.979205821508972,-0.5277546858664387,-1.5464976726465869,-1.8523840910444898,-2.7130253665287944,-1.7730673362159024,-2.5102928124747113,-0.541266649267231,
913,-1.1042592061815413,-6.354748574222056,-1.4765468794783474,-1.9820728655623314,-0.3943757438863152,-1.4427909012562647,-1.7346010553881064,-2.7130253665287944,-1.667706820558076,-2.4702714586379435,-0.541266649267231,
914,-1.1035932054909234,-6.610161386104941,-1.4756975115529911,-1.9841239698164963,-0.3943757438863152,-1.4427909012562647,-1.7346010553881064,-2.7130253665287944,-1.667706820558076,-2.4702714586379435,-0.541266649267231,
915,-1.1009336294551644,-4.787001466257631,-1.535232895299954,-1.841890277822487,-0.3628605306714431,-1.5954335984565944,-1.8523840910444898,-2.4702714586379435,-1.7730673362159024,-2.3361394653406036,-0.541266649267231,
916,-1.1002698391885077,-4.8421030363244375,-1.53135879844487,-1.8449618262152518,-0.3837599329386592,-1.346304190601442,-1.8523840910444898,-2.4702714586379435,-1.7730673362159024,-2.3361394653406036,-0.541266649267231,
917,-1.0996064892471018,-4.872112041187562,-1.5733091883455952,-2.004884599223102,-0.507234955635262,-0.6539470514559896,-1.8523840910444898,-2.4702714586379435,-1.7730673362159024,-2.3361394653406036,-0.541266649267231,
918,-1.0982811080060333,-5.014237809865053,-1.6762085773556124,-2.0583768463144296,-0.7003674285334323,-0.7701057245467879,-1.9859154836690123,-2.510292812474712,-1.8908503718722858,-2.398721036817606,-0.541266649267231,
919,-1.0972882235954904,-5.18384567114853,-1.643470245187079,-2.0800118832835714,-0.6859786910813328,-0.7186525892849076,-1.9859154836690123,-2.510292812474712,-1.7730673362159024,-2.510292812474711,-0.541266649267231,
920,-1.0986122886681098,-6.119746759599186,-1.6429297255028639,-2.0816632708216583,-0.6717940560893763,-0.6800175705236811,-1.9859154836690123,-2.510292812474712,-1.7730673362159024,-2.510292812474711,-0.541266649267231,
921,-1.0979500369882766,-6.8128939401586255,-1.404677785736216,-1.5895798395770635,-0.7003674285334323,-0.6664029385722254,-1.62924053973028,-2.1048277043665475,-1.4853852637641216,-2.1048277043665475,-0.541266649267231,
922,-1.0972882235954904,-6.8128939401586255,-1.2184504087644126,-1.1912809460007037,-0.6717940560893763,-0.7539738105912003,-1.3668762752627892,-1.6811787741729458,-1.262241712449912,-1.681178774172946,-0.541266649267231,
923,-1.0969574810755252,-6.610161386104763,-1.2646963470645065,-1.1334051236118083,-0.5777651064411001,-0.9079148330138358,-1.4469189829363251,-1.6144130778606844,-1.331234583936863,-1.6144130778606844,-0.541266649267231,
924,-1.0966268479100065,-6.610161386104763,-1.3274982276534542,-1.0782501641899511,-0.6578078141146364,-1.1455992961076824,-1.5339303599259548,-1.5617328200317713,-1.405342556090585,-1.5617328200317715,-0.541266649267231,
925,-1.0953054073477113,-5.591720422474626,-1.2559033458276114,-1.138302893441736,-0.5906685112770079,-0.7291526864118494,-1.4469189829363251,-1.6144130778606844,-1.331234583936863,-1.6144130778606844,-0.541266649267231,
926,-1.0939857106863673,-5.511549097437049,-1.5291517487869961,-1.1798517512127749,-0.6578078141146364,-0.5565365143067929,-1.8523840910444898,-1.6429922847806586,-1.667706820558076,-1.6429922847806586,-0.541266649267231,
927,-1.0929970798594282,-5.511549097437049,-1.6373869861393795,-1.4412005611782683,-0.5277546858664387,-0.6389176136792997,-2.1400661634962708,-2.0521474465376346,-1.8908503718722858,-2.0521474465376337,-0.541266649267231,
928,-1.0916804239746811,-5.591720422474626,-1.5590819599854195,-1.4936800876969276,-0.6169858195943811,-0.5127189665530065,-1.9859154836690123,-2.1048277043665475,-1.7730673362159024,-2.1048277043665475,-0.541266649267231,
929,-1.0900370382309512,-6.119746759599186,-1.5600052227192323,-1.4925346234257089,-0.6169858195943811,-0.5127189665530065,-1.9859154836690123,-2.1048277043665475,-1.7730673362159024,-2.1048277043665475,-0.541266649267231,
930,-1.0890523015684115,-5.742860858411089,-1.6119943306568323,-1.4749084870148235,-0.6717940560893763,-0.715690832568615,-1.9859154836690123,-2.1048277043665475,-1.8908503718722858,-2.0521474465376337,-0.541266649267231,
931,-1.088068533658279,-5.742860858411089,-1.63286781028148,-1.4533993327999848,-0.5277546858664387,-1.013576796011087,-1.9859154836690123,-2.1048277043665475,-1.955388893009857,-2.0044923566354718,-0.541266649267231,
932,-1.087085732596371,-6.119746759599186,-1.748684877542707,-1.792030341780228,-0.6169858195943811,-0.9956926319938657,-2.1400661634962708,-2.398721036817607,-2.0984897366505306,-2.2675389045838603,-0.541266649267231,
933,-1.0864310680885376,-6.8128939401586255,-1.8415011729241868,-1.7510188265610593,-0.5400247784582529,-1.3744629191786046,-2.322387720290225,-2.336139465340604,-2.2655438213136962,-2.2548800005917156,-0.541266649267231,
934,-1.085123023428522,-5.714281651491108,-1.7784702371093724,-1.788815234451008,-0.6169858195943811,-0.9956926319938657,-2.1400661634962708,-2.398721036817607,-2.2655438213136962,-2.2548800005917156,-0.541266649267231,
935,-1.0834903700046368,-5.17432157366318,-1.7728284732027044,-1.790706928283526,-0.7600866632350547,-1.335210248368632,-2.1400661634962708,-2.398721036817607,-2.2655438213136962,-2.2548800005917156,-0.541266649267231,
936,-1.0821861637552124,-5.17432157366318,-1.6570007782029497,-1.8914201515712037,-0.8073395480856002,-1.707065586598749,-1.9859154836690123,-2.5102928124747117,-2.0243817644968085,-2.336139465340603,-0.541266649267231,
937,-1.0805582942764074,-5.278867472592451,-1.707993318849926,-2.106526510465926,-0.630408839926522,-0.7783615695676774,-2.1400661634962708,-2.9480271811516614,-2.1785324443240666,-2.7130253665287913,-0.541266649267231,
938,-1.0789330704504483,-6.119746759599164,-1.6278365449037615,-2.2730703621483372,-0.7003674285334323,-0.7083589347032011,-1.9859154836690123,-3.4061725470887385,-2.0243817644968085,-2.7797910628410527,-0.541266649267231,
939,-1.0782837197782806,-6.812893940158537,-1.6063222503703167,-2.3156971685992804,-0.6440144919823008,-0.8109736698443585,-1.9859154836690123,-3.4061725470887385,-1.8908503718722858,-2.9480271811516587,-0.541266649267231,
940,-1.0779592024948874,-6.354748574221914,-1.239319045371659,-1.3254613014492624,-0.6717940560893763,-0.7383233976691594,-1.4469189829363251,-1.8276723365136824,-1.331234583936863,-1.8276723365136827,-0.541266649267231,
941,-1.0773104836917284,-6.6101613861047035,-1.2996762371089934,-1.2446656115526205,-0.6717940560893763,-0.7383233976691594,-1.5339303599259548,-1.7490795447524765,-1.405342556090585,-1.7490795447524765,-0.541266649267231,
942,-1.0760143072302812,-5.511549097437049,-1.4052862803393895,-1.2382388161335347,-0.7003674285334323,-0.8994688612127225,-1.62924053973028,-1.731220503451437,-1.4853852637641216,-1.731220503451437,-0.541266649267231,
943,-1.0750432762428324,-5.511549097437049,-1.4844873352818684,-1.1778777963818214,-0.5906685112770079,-0.9522962377260594,-1.7346010553881064,-1.6811787741729458,-1.618916656388644,-1.6466823384294698,-0.541266649267231,
944,-1.0740731872419373,-5.714281651491098,-1.3161872833895354,-1.1468000766865525,-0.630408839926522,-0.8400982839700275,-1.5339303599259548,-1.6655525024208935,-1.4445632692438664,-1.6249397824596006,-0.541266649267231,
945,-1.0731040384017458,-5.805442429888056,-1.707993318849926,-1.7603796411803307,-0.5036571342873781,-1.0429564641886202,-2.1400661634962708,-2.398721036817607,-2.0984897366505306,-2.2675389045838608,-0.541266649267231,
946,-1.0718132992745,-6.186512455911376,-1.703718402770409,-1.7658479138117542,-0.5777651064411001,-0.7766999792164414,-2.1400661634962708,-2.398721036817607,-2.0984897366505306,-2.2675389045838608,-0.541266649267231,
947,-1.0708463370718393,-5.4933652753516,-1.7009331138394248,-1.765741621427255,-0.7913392067391589,-0.8289867653110571,-2.1400661634962708,-2.398721036817607,-2.0984897366505306,-2.2675389045838608,-0.541266649267231,
948,-1.0695585068874103,-5.426599579039349,-1.6794860893826413,-1.8006167358026792,-0.8236000689573807,-0.9208425186313859,-2.1400661634962708,-2.398721036817607,-2.0243817644968085,-2.3361394653406027,-0.541266649267231,
949,-1.0682723330766664,-5.6616013936621945,-1.900050696633962,-2.7544454421959483,-0.6169858195943811,-0.5598123068114571,-2.545531271604435,-3.2034399930346553,-2.3608540011180215,-3.2034399930346473,-0.541266649267231,
950,-1.0669878113843096,-5.917014205545134,-1.3283432743221468,-0.9381768211144133,-0.7448191911042662,-0.579912309880028,-1.5339303599259548,-1.3802800731870872,-1.405342556090585,-1.3802800731870872,-0.541266649267231,
951,-1.0660255017671454,-6.610161386104644,-1.2935065798000425,-0.961695744534008,-0.5650260806636702,-0.5107218141508661,-1.4469189829363251,-1.4163317201377592,-1.405342556090585,-1.3802800731870872,-0.541266649267231,
952,-1.0653844761041693,-6.18651245591135,-1.2375675510026134,-0.9783828160549067,-0.37012574166285545,-0.715690832568615,-1.4469189829363251,-1.4163317201377592,-1.405342556090585,-1.3802800731870872,-0.541266649267231,
953,-1.0647438610918698,-6.18651245591135,-1.031041833017354,-1.0544350720353544,-0.42361442661384163,-0.5522006356518779,-1.1592369104845444,-1.4758076915684417,-1.1370785694959056,-1.4163317201377592,-0.541266649267231,
954,-1.0641036562044466,-6.610161386104644,-1.0801209110610583,-0.985525125820333,-0.5777651064411001,-0.5961004412677361,-1.2237754316221157,-1.4163317201377592,-1.1977031913123404,-1.3674038251358798,-0.541266649267231,
955,-1.0637837073935268,-6.812893940158448,-1.4775278166789358,-1.6775287293287788,-0.43466426280042675,-0.6557610472542827,-1.8523840910444898,-2.1849990294041377,-1.7730673362159024,-2.104827704366547,-0.541266649267231,
956,-1.0628244747060664,-6.11974675959912,-1.1825445383903088,-1.3383266386950223,-0.5524472984568102,-0.6557610472542827,-1.4469189829363251,-1.827672336513683,-1.331234583936863,-1.8276723365136827,-0.541266649267231,
957,-1.062185497048543,-5.9170142055451045,-1.250257747978431,-1.2783413977315963,-0.6037405928443605,-0.8591550181798964,-1.4469189829363251,-1.827672336513683,-1.405342556090585,-1.7490795447524765,-0.541266649267231,
958,-1.0612277954589826,-5.714281651491069,-1.4687338310743736,-1.350483267189,-0.5277546858664387,-0.9759654851280601,-1.7346010553881064,-1.9339530575055195,-1.7730673362159024,-1.8276723365136824,-0.541266649267231,
959,-1.0602710101842703,-5.8054424298880205,-1.4781168412059302,-1.3398501706054262,-0.480126636877184,-1.2016910232251528,-1.7346010553881064,-1.9339530575055195,-1.7730673362159024,-1.8276723365136824,-0.541266649267231,
960,-1.058678399559382,-5.8054424298880205,-1.4633007926793642,-1.3451827603301032,-0.45713711865248535,-1.0267302550991608,-1.7346010553881064,-1.9339530575055195,-1.7730673362159024,-1.8276723365136824,-0.541266649267231,
961,-1.0574061347567256,-5.511549097437016,-1.9503094438849204,-2.7594163647881333,-0.38059704153015095,-1.3847359344316992,-2.545531271604435,-3.2034399930346615,-2.583997552432231,-3.406172547088721,-0.541266649267231,
962,-1.0561354865552697,-5.591720422474588,-1.9388282615109642,-2.732540487074104,-0.4918226766403753,-0.9036749624309088,-2.545531271604435,-3.2034399930346615,-2.3608540011180215,-3.2034399930346464,-0.541266649267231,
963,-1.0551835588298877,-5.742860858411026,-2.0389444924473885,-2.5929759624925692,-0.45713711865248535,-0.8669750026130739,-2.833213344056216,-3.2034399930346615,-2.466214516775848,-3.0007074389805672,-0.541266649267231,
964,-1.0542325364091838,-6.81289394015827,-2.0340242925793626,-2.6024762620854522,-0.42361442661384163,-0.9100475998354791,-2.833213344056216,-3.2034399930346615,-2.466214516775848,-3.0007074389805672,-0.541266649267231,
965,-1.0539157298169568,-20.258365005148097,-1.6551235778081306,-1.3603482715898532,-0.46856581447610807,-1.1292104398203429,-2.1400661634962708,-2.052147446537635,-1.955388893009857,-2.004492356635471,-0.541266649267231,
966,-1.0529659117939907,-5.714281651491069,-1.4109630848412795,-1.3339771050804003,-0.5400247784582529,-1.0568669149170222,-1.7346010553881064,-2.0044923566354726,-1.618916656388644,-1.940575670880529,-0.541266649267231,
967,-1.0520169950692997,-5.51154909743703,-1.424956224247761,-1.3239067465598946,-0.4458375633985519,-1.5899781898392433,-1.7346010553881064,-2.0044923566354726,-1.7190001149456267,-1.8839113282270274,-0.541266649267231,
968,-1.0504374654406323,-5.234393729584199,-1.4061997170560694,-1.349860373759755,-0.5777651064411001,-1.0540555898773458,-1.7346010553881064,-2.0044923566354726,-1.667706820558076,-1.9339530575055188,-0.541266649267231,
969,-1.048860426791753,-5.2906327212975475,-1.4049819867545932,-1.3515613741790586,-0.6717940560893763,-1.0161815658252755,-1.7346010553881064,-2.0044923566354726,-1.667706820558076,-1.9339530575055188,-0.541266649267231,
970,-1.046971257464146,-5.714281651491118,-1.707993318849926,-1.8659159806614747,-0.8073395480856002,-1.369398310789791,-2.1400661634962708,-2.398721036817608,-2.0243817644968085,-2.3361394653406027,-0.541266649267231,
971,-1.0460280094772165,-5.805442429888079,-1.964263158658786,-3.0215915880148962,-0.7297813137397258,-1.11330899678782,-2.545531271604435,-3.203439993034662,-2.583997552432231,-3.406172547088723,-0.541266649267231,
972,-1.0447717279049547,-6.186512455911426,-1.6948976987323112,-1.8264357619544904,-0.7003674285334323,-0.9663705151836915,-2.1400661634962708,-2.398721036817608,-2.0243817644968085,-2.3361394653406027,-0.541266649267231,
973,-1.0441441784648426,-6.186512455911426,-1.6195823615058729,-1.903047786665464,-0.6717940560893763,-1.0711505550175837,-1.9859154836690123,-2.510292812474713,-1.8908503718722858,-2.3987210368176055,-0.541266649267231,
974,-1.0428902598052492,-5.805442429888079,-1.6186777933754462,-1.9050895866977937,-0.5906685112770079,-1.1455992961076824,-1.9859154836690123,-2.510292812474713,-1.8908503718722858,-2.3987210368176055,-0.541266649267231,
975,-1.0419508515633134,-5.714281651491118,-1.6353163538569364,-1.895011500526639,-0.480126636877184,-1.2811976676227863,-1.9859154836690123,-2.510292812474713,-2.0243817644968085,-2.3361394653406027,-0.541266649267231,
976,-1.0403871295871305,-5.493365275351626,-1.5155349247535166,-1.8608536820444939,-0.5400247784582529,-1.1659521639400532,-1.8523840910444898,-2.4702714586379444,-1.7730673362159024,-2.336139465340603,-0.541266649267231,
977,-1.041012324981049,-5.183845671148527,-1.703554347319299,-2.3738987688385578,-0.6578078141146364,-1.1980081187106084,-2.1400661634962708,-2.9480271811516645,-2.0243817644968085,-2.779791062841052,-0.541266649267231,
978,-1.0397623248182888,-5.112295249328195,-1.7877065372288834,-2.244378882545179,-0.5277546858664387,-1.0978672367055564,-2.322387720290225,-2.7797910628410576,-2.1785324443240666,-2.713025366528791,-0.541266649267231,
979,-1.0382020186817937,-4.809227347543045,-1.7902078785366362,-2.2380265477649637,-0.5156333253340939,-1.0828597136884026,-2.322387720290225,-2.7797910628410576,-2.1785324443240666,-2.713025366528791,-0.541266649267231,
980,-1.0375785772650916,-4.818401916877143,-1.753070660898181,-2.22611686828416,-0.5650260806636702,-1.2016910232251528,-2.322387720290225,-2.7797910628410576,-2.0243817644968085,-2.779791062841052,-0.541266649267231,
981,-1.037267002250887,-4.795773621083083,-1.8866636158515029,-2.7367747241287645,-0.6037405928443605,-1.0161815658252755,-2.545531271604435,-3.203439993034662,-2.1785324443240666,-3.203439993034649,-0.541266649267231,
982,-1.03477789082262,-5.7428608584111105,-1.8907104061543272,-2.749050613462588,-0.5906685112770079,-1.068263023112051,-2.545531271604435,-3.203439993034662,-2.1785324443240666,-3.203439993034649,-0.541266649267231,
983,-1.0341565798364944,-5.876992851708444,-1.8026281624017364,-2.944860277228866,-0.6578078141146364,-1.4222998669717957,-2.322387720290225,-3.406172547088746,-2.1785324443240666,-3.203439993034649,-0.541266649267231,
984,-1.0338460690437499,-5.613946303760065,-1.7962187520600799,-3.011062450933801,-0.6578078141146364,-1.4222998669717957,-2.322387720290225,-3.406172547088746,-2.1785324443240666,-3.203439993034649,-0.541266649267231,
985,-1.0322949596897943,-5.511549097437055,-1.8068937222568648,-3.0606170848029426,-0.7600866632350547,-1.228203273518387,-2.322387720290225,-3.406172547088746,-2.1785324443240666,-3.203439993034649,-0.541266649267231,
986,-1.0304367987339624,-5.256136285554074,-1.494086561617892,-1.5647083452992379,-0.77559084977102,-1.1659521639400532,-0.9873866535578851,-0.747112550166631,-0.9745596399981308,-0.7290600478455732,-0.541266649267231,
987,-1.0288909644487043,-5.256136285554074,-1.3025831361804925,-1.4346777377540505,-0.8236000689573807,-1.0711505550175837,-0.43531807125784533,-0.5395019086398667,-0.4439313889359605,-0.5165729901182619,-0.541266649267231,
988,-1.0270391120676305,-5.511549097437055,-1.2528152273859237,-1.4821476291556483,-0.8401293709085911,-1.1227929801615442,-0.43531807125784533,-0.5395019086398667,-0.41494385206270806,-0.5395019086398665,-0.541266649267231,
989,-1.0258064462721028,-5.805442429888092,-1.2470310993293803,-1.4974206631661569,-0.7913392067391589,-0.8572180199213943,-0.43531807125784533,-0.5395019086398667,-0.41494385206270806,-0.5395019086398665,-0.541266649267231,
990,-1.0248829430511655,-6.610161386104881,-1.3048927330278846,-1.3933116374496302,-0.6440144919823008,-0.8199031064774297,-0.46608972992459907,-0.5165729901182619,-0.4439313889359605,-0.5165729901182619,-0.541266649267231,
991,-1.0245752980710434,-6.812893940158803,-1.5387741967823316,-1.68448437452278,-0.46856581447610807,-0.8199031064774297,-1.0414538748281608,-0.7290600478455732,-0.9745596399981308,-0.7290600478455732,-0.541266649267231,
992,-1.023960291901597,-6.812893940158803,-1.344421795852133,-1.1174395387307472,-0.45713711865248535,-0.8973783090343561,-1.62924053973028,-1.5197920780414196,-1.4853852637641216,-1.5197920780414196,-0.541266649267231,
993,-1.0233456637322789,-6.119746759599231,-1.4537995335552243,-1.0719265378524527,-0.42361442661384163,-0.9431170301172769,-1.7346010553881064,-1.4864463907920833,-1.572396640753751,-1.4864463907920833,-0.541266649267231,
994,-1.022424429212958,-5.7428608584111105,-1.4190762209231453,-1.0915050792358731,-0.480126636877184,-0.9906916344859713,-1.62924053973028,-1.5197920780414196,-1.572396640753751,-1.4864463907920833,-0.541266649267231,
995,-1.020890921781628,-5.354008574117137,-1.3776126154438806,-1.1207209533501281,-0.5650260806636702,-0.9100475998354791,-1.5339303599259548,-1.5617328200317706,-1.572396640753751,-1.4864463907920833,-0.541266649267231,
996,-1.019053811650738,-5.278867472592472,-1.3585532494731023,-1.126942086016734,-0.5277546858664387,-0.692581498792435,-1.5339303599259548,-1.5617328200317706,-1.572396640753751,-1.4864463907920833,-0.541266649267231,
997,-1.017830943873768,-5.511549097437082,-1.8276627099168459,-2.8972025812891538,-0.4018744399774359,-0.876915991824274,-2.322387720290225,-3.406172547088702,-2.583997552432231,-3.4061725470886994,-0.541266649267231,
998,-1.016609569676134,-5.805442429888139,-1.6959553402904468,-3.0468739329189254,-0.37012574166285545,-0.8591550181798964,-1.8523840910444898,-2.713025366528786,-2.3608540011180215,-3.2034399930346313,-0.541266649267231,
999,-1.015694516996759,-6.610161386105118,-1.6299679303494394,-3.0779680972361185,-0.2805135829731684,-0.8253344587106096,-1.8523840910444898,-2.713025366528786,-2.1785324443240666,-3.2034399930346322,-0.541266649267231,
1000,-1.0150849467249123,-6.354748574222163,-1.6043148893750845,-3.317434933592024,-0.2805135829731684,-0.8253344587106096,-1.8523840910444898,-2.713025366528786,-2.0243817644968085,-3.406172547088702,-0.541266649267231,
1001,-1.0144757478026298,-5.87699285170847,-1.732344088408816,-2.5946630962347723,-0.5036571342873781,-0.4031021891341499,-1.9859154836690123,-2.5102928124747064,-2.1785324443240666,-3.2034399930346322,-0.541266649267231,
1002,-1.0132584621988778,-5.742860858411142,-1.6754108110588146,-2.5437613325401722,-0.45713711865248535,-0.316789440442218,-1.9859154836690123,-2.5102928124747064,-2.0243817644968085,-3.406172547088702,-0.541266649267231,
1003,-1.0117389359985844,-5.354008574117152,-1.5777834687405161,-2.146975137189644,-0.45713711865248535,-0.316789440442218,-2.1400661634962708,-2.948027181151647,-1.8908503718722858,-2.948027181151647,-0.541266649267231,
1004,-1.0102217152554045,-5.426599579039411,-1.5996466581565325,-2.1500627781859363,-0.480126636877184,-0.36411890763506544,-2.1400661634962708,-2.948027181151647,-1.8908503718722858,-2.948027181151647,-0.541266649267231,
1005,-1.00840408373408,-5.34067445057608,-1.6762085773556124,-2.020598617602559,-0.3597629546273091,-0.39826605429487233,-2.322387720290225,-2.7797910628410443,-2.0243817644968085,-2.7797910628410447,-0.541266649267231,
1006,-1.0065897500038399,-5.34067445057608,-1.5886918744865346,-2.1980013031403622,-0.31935341628943226,-0.6597263904781466,-2.1400661634962708,-2.948027181151647,-1.8908503718722858,-2.9480271811516476,-0.541266649267231,
1007,-1.0044771794278962,-5.256136285554113,-1.640847596352732,-2.1844814400141264,-0.45713711865248535,-0.626321228502732,-2.1400661634962708,-2.948027181151647,-2.0243817644968085,-2.7797910628410447,-0.541266649267231,
1008,-1.0026699500203544,-5.137941896522,-1.7180952512418104,-2.614804237793409,-0.480126636877184,-0.6597263904781466,-2.322387720290225,-3.4061725470887003,-2.1785324443240666,-3.2034399930346322,-0.541266649267231,
1009,-1.0008659807999236,-5.411213749706049,-1.7259489134658546,-2.624885699427504,-0.5156333253340939,-0.760367166510794,-2.322387720290225,-3.4061725470887003,-2.3608540011180215,-3.2034399930346313,-0.541266649267231,
1010,-0.9996651400672087,-5.742860858411205,-1.721763756273137,-2.6519299637943035,-0.5906685112770079,-1.0007412102979303,-2.322387720290225,-3.4061725470887003,-2.3608540011180215,-3.2034399930346313,-0.541266649267231,
1011,-0.9981661141531681,-5.917014205545356,-1.3848024024986167,-1.4034649476732628,-0.5524472984568102,-1.2479738777839424,-1.7346010553881064,-1.9339530575055177,-1.7730673362159024,-1.8276723365136813,-0.541266649267231,
